Name,Type,Set,Set No.,Color,Sub-Type
Gulpin,Pokémon,Hidden Legends,62,{G},0
Feebas,Pokémon,Hidden Legends,61,{W},0
Doduo,Pokémon,Hidden Legends,60,{C},0
Cyndaquil,Pokémon,Hidden Legends,59,{R},0
Clamperl,Pokémon,Hidden Legends,58,{W},0
Chinchou,Pokémon,Hidden Legends,57,{L},0
Chinchou,Pokémon,Hidden Legends,56,{L},0
Chikorita,Pokémon,Hidden Legends,55,{G},0
Beldum,Pokémon,Hidden Legends,54,{P},0
Baltoy,Pokémon,Hidden Legends,53,{F},0
Baltoy,Pokémon,Hidden Legends,52,{P},0
Tentacruel,Pokémon,Hidden Legends,51,{W},0
Swalot,Pokémon,Hidden Legends,50,{G},0
Starmie,Pokémon,Hidden Legends,49,{P},0
Spinda,Pokémon,Hidden Legends,48,{C},0
Sealeo,Pokémon,Hidden Legends,47,{W},0
Rhydon,Pokémon,Hidden Legends,46,{F},0
Nuzleaf,Pokémon,Hidden Legends,45,{D},0
Metang,Pokémon,Hidden Legends,44,{M},0
Metang,Pokémon,Hidden Legends,43,{P},0
Medicham,Pokémon,Hidden Legends,42,{F},0
Machoke,Pokémon,Hidden Legends,41,{F},0
Luvdisc,Pokémon,Hidden Legends,40,{W},0
Loudred,Pokémon,Hidden Legends,39,{C},0
Lanturn,Pokémon,Hidden Legends,38,{L},0
Igglybuff,Pokémon,Hidden Legends,37,{C},0
Golbat,Pokémon,Hidden Legends,36,{G},0
Gloom,Pokémon,Hidden Legends,35,{G},0
Glalie,Pokémon,Hidden Legends,34,{W},0
Dodrio,Pokémon,Hidden Legends,33,{C},0
Corsola,Pokémon,Hidden Legends,32,{W},0
Claydol,Pokémon,Hidden Legends,31,{F},0
Castform,Pokémon,Hidden Legends,30,{C},0
Beldum,Pokémon,Hidden Legends,29,{M},0
Beldum,Pokémon,Hidden Legends,28,{M},0
Tropius,Pokémon,Hidden Legends,27,{G},0
Sunny Castform,Pokémon,Hidden Legends,26,{R},0
Snow-cloud Castform,Pokémon,Hidden Legends,25,{W},0
Relicanth,Pokémon,Hidden Legends,24,{W},0
Rain Castform,Pokémon,Hidden Legends,23,{W},0
Ninetales,Pokémon,Hidden Legends,22,{R},0
Beldum,Pokémon,Nintendo Black Star Promos,22,{M},0
Metang,Pokémon,Hidden Legends,21,{M},0
Masquerain,Pokémon,Hidden Legends,20,{G},0
Huntail,Pokémon,Hidden Legends,19,{W},0
Gorebyss,Pokémon,Hidden Legends,18,{W},0
Chimecho,Pokémon,Hidden Legends,17,{P},0
Bellossom,Pokémon,Hidden Legends,16,{G},0
Walrein,Pokémon,Hidden Legends,15,{W},0
Shiftry,Pokémon,Hidden Legends,14,{D},0
Pinsir,Pokémon,Hidden Legends,13,{G},0
Milotic,Pokémon,Hidden Legends,12,{W},0
Corphish,Pokémon,Dragon,52,{W},0
Barboach,Pokémon,Dragon,51,{W},0
Bagon,Pokémon,Dragon,50,{C},0
Bagon,Pokémon,Dragon,49,{C},0
Whiscash,Pokémon,Dragon,48,{W},0
Vibrava,Pokémon,Dragon,47,{C},0
Vibrava,Pokémon,Dragon,46,{C},0
Swellow,Pokémon,Dragon,45,{C},0
Snorunt,Pokémon,Dragon,44,{W},0
Shuppet,Pokémon,Dragon,43,{P},0
Shelgon,Pokémon,Dragon,42,{C},0
Shelgon,Pokémon,Dragon,41,{C},0
Seadra,Pokémon,Dragon,40,{W},0
Seadra,Pokémon,Dragon,39,{W},0
Ninjask,Pokémon,Dragon,38,{G},0
Meditite,Pokémon,Dragon,37,{F},0
Marshtomp,Pokémon,Dragon,36,{W},0
Magneton,Pokémon,Dragon,35,{L},0
Houndoom,Pokémon,Dragon,34,{D},0
Horsea,Pokémon,Dragon,33,{W},0
Gyarados,Pokémon,Dragon,32,{W},0
Grovyle,Pokémon,Dragon,31,{G},0
Graveler,Pokémon,Dragon,30,{F},0
Graveler,Pokémon,Dragon,29,{F},0
Forretress,Pokémon,Dragon,28,{M},0
Flaaffy,Pokémon,Dragon,27,{L},0
Dratini,Pokémon,Dragon,26,{C},0
Combusken,Pokémon,Dragon,25,{R},0
Camerupt,Pokémon,Dragon,24,{R},0
Bagon,Pokémon,Dragon,23,{C},0
Vibrava,Pokémon,Dragon,22,{C},0
Skarmory,Pokémon,Dragon,21,{M},0
Shelgon,Pokémon,Dragon,20,{C},0
Salamence,Pokémon,Dragon,19,{C},0
Ninjask,Pokémon,Dragon,18,{G},0
Magneton,Pokémon,Dragon,17,{L},0
Girafarig,Pokémon,Dragon,16,{P},0
Flygon,Pokémon,Dragon,15,{C},0
Dragonair,Pokémon,Dragon,14,{C},0
Crawdaunt,Pokémon,Dragon,13,{W},0
Torkoal,Pokémon,Dragon,12,{R},0
Shedinja,Pokémon,Dragon,11,{G},0
Salamence,Pokémon,Dragon,10,{C},0
Roselia,Pokémon,Dragon,9,{G},0
Plusle,Pokémon,Dragon,8,{L},0
Minun,Pokémon,Dragon,7,{L},0
Grumpig,Pokémon,Dragon,6,{P},0
Golem,Pokémon,Dragon,5,{F},0
Flygon,Pokémon,Dragon,4,{C},0
Crawdaunt,Pokémon,Dragon,3,{W},0
Altaria,Pokémon,Dragon,2,{C},0
Absol,Pokémon,Dragon,1,{D},0
Meowth,Pokémon,Nintendo Black Star Promos,13,{C},0
Pikachu,Pokémon,Nintendo Black Star Promos,12,{L},0
Marshtomp,Pokémon,Nintendo Black Star Promos,11,{W},0
Mudkip,Pokémon,Nintendo Black Star Promos,10,{W},0
Grovyle,Pokémon,Nintendo Black Star Promos,4,{G},0
Treecko,Pokémon,Nintendo Black Star Promos,3,{G},0
Wailord ex,Pokémon,Sandstorm,100,{W},0
Typhlosion ex,Pokémon,Sandstorm,99,{R},0
Heracross,Pokémon,Skyridge,96,{G},0
Haunter,Pokémon,Skyridge,95,{P},0
Growlithe,Pokémon,Skyridge,94,{R},0
Granbull,Pokémon,Skyridge,93,{C},0
Golbat,Pokémon,Skyridge,92,{G},0
Gligar,Pokémon,Skyridge,91,{F},0
Girafarig,Pokémon,Skyridge,90,{P},0
Gastly,Pokémon,Skyridge,89,{P},0
Forretress,Pokémon,Skyridge,88,{G},0
Farfetch’d,Pokémon,Skyridge,87,{C},0
Eevee,Pokémon,Skyridge,86,{C},0
Dunsparce,Pokémon,Skyridge,85,{C},0
Dugtrio,Pokémon,Skyridge,84,{F},0
Ditto,Pokémon,Skyridge,83,{C},0
Diglett,Pokémon,Skyridge,82,{F},0
Delibird,Pokémon,Skyridge,81,{W},0
Cleffa,Pokémon,Skyridge,80,{C},0
Buried Fossil,Pokémon,Skyridge,79,{C},0
Abra,Pokémon,Skyridge,78,{P},0
Wobbuffet,Pokémon,Skyridge,77,{P},0
Starmie,Pokémon,Skyridge,76,{W},0
Piloswine,Pokémon,Skyridge,75,{F},0
Persian,Pokémon,Skyridge,74,{C},0
Omanyte,Pokémon,Skyridge,73,{W},0
Noctowl,Pokémon,Skyridge,72,{C},0
Misdreavus,Pokémon,Skyridge,71,{P},0
Machoke,Pokémon,Skyridge,70,{F},0
Kabuto,Pokémon,Skyridge,69,{F},0
Electrode,Pokémon,Skyridge,68,{L},0
Xatu,Pokémon,Skyridge,67,{P},0
Wigglytuff,Pokémon,Skyridge,66,{C},0
Vaporeon,Pokémon,Skyridge,65,{W},0
Umbreon,Pokémon,Skyridge,64,{D},0
Steelix,Pokémon,Skyridge,63,{M},0
Starmie,Pokémon,Skyridge,62,{P},0
Rhydon,Pokémon,Skyridge,61,{F},0
Raikou,Pokémon,Skyridge,60,{L},0
Raichu,Pokémon,Skyridge,59,{L},0
Poliwrath,Pokémon,Skyridge,58,{F},0
Politoed,Pokémon,Skyridge,57,{W},0
Piloswine,Pokémon,Skyridge,56,{W},0
Omastar,Pokémon,Skyridge,55,{W},0
Nidoqueen,Pokémon,Skyridge,54,{G},0
Moltres,Pokémon,Skyridge,53,{R},0
Magneton,Pokémon,Skyridge,52,{M},0
Magneton,Pokémon,Skyridge,51,{L},0
Magcargo,Pokémon,Skyridge,50,{F},0
Magcargo,Pokémon,Skyridge,49,{R},0
Machamp,Pokémon,Skyridge,48,{F},0
Ledian,Pokémon,Skyridge,47,{G},0
Kabutops,Pokémon,Skyridge,46,{F},0
Jolteon,Pokémon,Skyridge,45,{L},0
Houndoom,Pokémon,Skyridge,44,{D},0
Gyarados,Pokémon,Skyridge,43,{W},0
Gengar,Pokémon,Skyridge,42,{P},0
Forretress,Pokémon,Skyridge,41,{M},0
Flareon,Pokémon,Skyridge,40,{R},0
Dewgong,Pokémon,Skyridge,39,{W},0
Crobat,Pokémon,Skyridge,38,{G},0
Beedrill,Pokémon,Skyridge,37,{G},0
Vulpix,Pokémon,Legendary Collection,98,{R},0
Voltorb,Pokémon,Legendary Collection,97,{L},0
Tentacool,Pokémon,Legendary Collection,96,{W},0
Squirtle,Pokémon,Legendary Collection,95,{W},0
Spearow,Pokémon,Legendary Collection,94,{C},0
Slowpoke,Pokémon,Legendary Collection,93,{P},0
Seel,Pokémon,Legendary Collection,92,{W},0
Sandshrew,Pokémon,Legendary Collection,91,{F},0
Rhyhorn,Pokémon,Legendary Collection,90,{F},0
Rattata,Pokémon,Legendary Collection,89,{C},0
Psyduck,Pokémon,Legendary Collection,88,{W},0
Ponyta,Pokémon,Legendary Collection,87,{R},0
Pikachu,Pokémon,Legendary Collection,86,{L},0
Pidgey,Pokémon,Legendary Collection,85,{C},0
Onix,Pokémon,Legendary Collection,84,{F},0
Nidoran Male,Pokémon,Legendary Collection,83,{G},0
Nidoran Female,Pokémon,Legendary Collection,82,{G},0
Mankey,Pokémon,Legendary Collection,81,{F},0
Magnemite,Pokémon,Legendary Collection,80,{L},0
Machop,Pokémon,Legendary Collection,79,{F},0
Grimer,Pokémon,Legendary Collection,78,{G},0
Geodude,Pokémon,Legendary Collection,77,{F},0
Gastly,Pokémon,Legendary Collection,76,{P},0
Exeggcute,Pokémon,Legendary Collection,75,{G},0
Eevee,Pokémon,Legendary Collection,74,{C},0
Drowzee,Pokémon,Legendary Collection,73,{P},0
Dratini,Pokémon,Legendary Collection,72,{C},0
Doduo,Pokémon,Legendary Collection,71,{C},0
Charmander,Pokémon,Legendary Collection,70,{R},0
Caterpie,Pokémon,Legendary Collection,69,{G},0
Bulbasaur,Pokémon,Legendary Collection,68,{G},0
Abra,Pokémon,Legendary Collection,67,{P},0
Tentacruel,Pokémon,Legendary Collection,66,{W},0
Tauros,Pokémon,Legendary Collection,65,{C},0
Snorlax,Pokémon,Legendary Collection,64,{C},0
Seadra,Pokémon,Legendary Collection,63,{W},0
Sandslash,Pokémon,Legendary Collection,62,{F},0
Raticate,Pokémon,Legendary Collection,61,{C},0
Rapidash,Pokémon,Legendary Collection,60,{R},0
Primeape,Pokémon,Legendary Collection,59,{F},0
Omastar,Pokémon,Legendary Collection,58,{W},0
Omanyte,Pokémon,Legendary Collection,57,{W},0
Nidorino,Pokémon,Legendary Collection,56,{G},0
Nidorina,Pokémon,Legendary Collection,55,{G},0
Metapod,Pokémon,Legendary Collection,54,{G},0
Meowth,Pokémon,Legendary Collection,53,{C},0
Magikarp,Pokémon,Legendary Collection,52,{W},0
Machoke,Pokémon,Legendary Collection,51,{F},0
Kakuna,Pokémon,Legendary Collection,50,{G},0
Kadabra,Pokémon,Legendary Collection,49,{P},0
Kabuto,Pokémon,Legendary Collection,48,{F},0
Ivysaur,Pokémon,Legendary Collection,47,{G},0
Haunter,Pokémon,Legendary Collection,46,{P},0
Growlithe,Pokémon,Legendary Collection,45,{R},0
Graveler,Pokémon,Legendary Collection,44,{F},0
Golduck,Pokémon,Legendary Collection,43,{W},0
Fearow,Pokémon,Legendary Collection,42,{C},0
Dodrio,Pokémon,Legendary Collection,41,{C},0
Dewgong,Pokémon,Legendary Collection,40,{W},0
Dark Wartortle,Pokémon,Legendary Collection,39,{W},0
Cyndaquil,Pokémon,Expedition,105,{R},0
Cyndaquil,Pokémon,Expedition,104,{R},0
Cubone,Pokémon,Expedition,103,{F},0
Corsola,Pokémon,Expedition,102,{W},0
Clefairy,Pokémon,Expedition,101,{C},0
Chikorita,Pokémon,Expedition,100,{G},0
Chikorita,Pokémon,Expedition,99,{G},0
Charmander,Pokémon,Expedition,98,{R},0
Charmander,Pokémon,Expedition,97,{R},0
Caterpie,Pokémon,Expedition,96,{G},0
Bulbasaur,Pokémon,Expedition,95,{G},0
Bulbasaur,Pokémon,Expedition,94,{G},0
Abra,Pokémon,Expedition,93,{P},0
Wartortle,Pokémon,Expedition,92,{W},0
Quilava,Pokémon,Expedition,91,{R},0
Pupitar,Pokémon,Expedition,90,{F},0
Poliwhirl,Pokémon,Expedition,89,{W},0
Pidgeotto,Pokémon,Expedition,88,{C},0
Metapod,Pokémon,Expedition,87,{G},0
Magmar,Pokémon,Expedition,86,{R},0
Machoke,Pokémon,Expedition,85,{F},0
Kadabra,Pokémon,Expedition,84,{P},0
Jynx,Pokémon,Expedition,83,{W},0
Ivysaur,Pokémon,Expedition,82,{G},0
Hitmonlee,Pokémon,Expedition,81,{F},0
Haunter,Pokémon,Expedition,80,{P},0
Graveler,Pokémon,Expedition,79,{F},0
Gloom,Pokémon,Expedition,78,{G},0
Flaaffy,Pokémon,Expedition,77,{L},0
Electabuzz,Pokémon,Expedition,76,{L},0
Dragonair,Pokémon,Expedition,75,{C},0
Croconaw,Pokémon,Expedition,74,{W},0
Charmeleon,Pokémon,Expedition,73,{R},0
Chansey,Pokémon,Expedition,72,{C},0
Bayleef,Pokémon,Expedition,71,{G},0
Weezing,Pokémon,Expedition,70,{G},0
Vileplume,Pokémon,Expedition,69,{G},0
Venusaur,Pokémon,Expedition,68,{G},0
Venusaur,Pokémon,Expedition,67,{G},0
Tyranitar,Pokémon,Expedition,66,{D},0
Typhlosion,Pokémon,Expedition,65,{R},0
Typhlosion,Pokémon,Expedition,64,{R},0
Skarmory,Pokémon,Expedition,63,{M},0
Rapidash,Pokémon,Expedition,62,{R},0
Raichu,Pokémon,Expedition,61,{L},0
Poliwrath,Pokémon,Expedition,60,{W},0
Pidgeot,Pokémon,Expedition,59,{C},0
Pichu,Pokémon,Expedition,58,{L},0
Ninetales,Pokémon,Expedition,57,{R},0
Mewtwo,Pokémon,Expedition,56,{P},0
Mew,Pokémon,Expedition,55,{P},0
Meganium,Pokémon,Expedition,54,{G},0
Meganium,Pokémon,Expedition,53,{G},0
Magby,Pokémon,Expedition,52,{R},0
Machamp,Pokémon,Expedition,51,{F},0
Kingler,Pokémon,Expedition,50,{W},0
Golem,Pokémon,Expedition,49,{F},0
Gengar,Pokémon,Expedition,48,{P},0
Feraligatr,Pokémon,Expedition,47,{W},0
Feraligatr,Pokémon,Expedition,46,{W},0
Impostor Professor Oak’s Invention,Trainer,Neo Destiny,94,0,(Item)
EXP.ALL,Trainer,Neo Destiny,93,0,Pokémon Tool
Broken Ground Gym,Trainer,Neo Destiny,92,0,Stadium
Vulpix,Pokémon,Neo Destiny,91,{R},0
Venonat,Pokémon,Neo Destiny,90,{G},0
Unown V,Pokémon,Neo Destiny,89,{P},0
Unown T,Pokémon,Neo Destiny,88,{P},0
Unown S,Pokémon,Neo Destiny,87,{P},0
Unown L,Pokémon,Neo Destiny,86,{P},0
Totodile,Pokémon,Neo Destiny,85,{W},0
Swinub,Pokémon,Neo Destiny,84,{W},0
Sunkern,Pokémon,Neo Destiny,83,{G},0
Slugma,Pokémon,Neo Destiny,82,{R},0
Seel,Pokémon,Neo Destiny,81,{W},0
Remoraid,Pokémon,Neo Destiny,80,{W},0
Psyduck,Pokémon,Neo Destiny,79,{W},0
Porygon,Pokémon,Neo Destiny,78,{C},0
Pineco,Pokémon,Neo Destiny,77,{G},0
Phanpy,Pokémon,Neo Destiny,76,{F},0
Mareep,Pokémon,Neo Destiny,75,{L},0
Mantine,Pokémon,Neo Destiny,74,{W},0
Machop,Pokémon,Neo Destiny,73,{F},0
Light Sunflora,Pokémon,Neo Destiny,72,{G},0
Ledyba,Pokémon,Neo Destiny,71,{G},0
Larvitar,Pokémon,Neo Destiny,70,{F},0
Hitmonchan,Pokémon,Neo Destiny,69,{F},0
Growlithe,Pokémon,Neo Destiny,68,{R},0
Gligar,Pokémon,Neo Destiny,67,{F},0
Girafarig,Pokémon,Neo Destiny,66,{C},0
Gastly,Pokémon,Neo Destiny,65,{P},0
Exeggcute,Pokémon,Neo Destiny,64,{P},0
Dratini,Pokémon,Neo Destiny,63,{C},0
Dark Octillery,Pokémon,Neo Destiny,62,{W},0
Cyndaquil,Pokémon,Neo Destiny,61,{R},0
Unown Z,Pokémon,Neo Destiny,60,{P},0
Unown Q,Pokémon,Neo Destiny,59,{P},0
Unown P,Pokémon,Neo Destiny,58,{P},0
Unown C,Pokémon,Neo Destiny,57,{P},0
Togepi,Pokémon,Neo Destiny,56,{C},0
Scyther,Pokémon,Neo Destiny,55,{G},0
Light Wigglytuff,Pokémon,Neo Destiny,54,{C},0
Light Venomoth,Pokémon,Neo Destiny,53,{G},0
Light Vaporeon,Pokémon,Neo Destiny,52,{W},0
Light Slowbro,Pokémon,Neo Destiny,51,{P},0
Light Ninetales,Pokémon,Neo Destiny,50,{R},0
Light Machoke,Pokémon,Neo Destiny,49,{F},0
Light Jolteon,Pokémon,Neo Destiny,48,{L},0
Light Golduck,Pokémon,Neo Destiny,47,{W},0
Light Flareon,Pokémon,Neo Destiny,46,{R},0
Light Dewgong,Pokémon,Neo Destiny,45,{W},0
Jigglypuff,Pokémon,Neo Destiny,44,{C},0
Houndour,Pokémon,Neo Destiny,43,{D},0
Hitmonlee,Pokémon,Neo Destiny,42,{F},0
Heracross,Pokémon,Neo Destiny,41,{G},0
Dark Wigglytuff,Pokémon,Neo Destiny,40,{C},0
Dark Quilava,Pokémon,Neo Destiny,39,{R},0
Dark Pupitar,Pokémon,Neo Destiny,38,{F},0
Dark Omanyte,Pokémon,Neo Destiny,37,{W},0
Dark Haunter,Pokémon,Neo Destiny,36,{P},0
Dark Forretress,Pokémon,Neo Destiny,35,{G},0
Voltorb,Pokémon,Base Set 2,98,{L},0
Venonat,Pokémon,Base Set 2,97,{G},0
Tangela,Pokémon,Base Set 2,96,{G},0
Staryu,Pokémon,Base Set 2,95,{W},0
Starmie,Pokémon,Base Set 2,94,{W},0
Squirtle,Pokémon,Base Set 2,93,{W},0
Spearow,Pokémon,Base Set 2,92,{C},0
Sandshrew,Pokémon,Base Set 2,91,{F},0
Rhyhorn,Pokémon,Base Set 2,90,{F},0
Rattata,Pokémon,Base Set 2,89,{C},0
Poliwag,Pokémon,Base Set 2,88,{W},0
Pikachu,Pokémon,Base Set 2,87,{L},0
Pidgey,Pokémon,Base Set 2,86,{C},0
Paras,Pokémon,Base Set 2,85,{G},0
Onix,Pokémon,Base Set 2,84,{F},0
Nidoran Male,Pokémon,Base Set 2,83,{G},0
Nidoran Female,Pokémon,Base Set 2,82,{G},0
Metapod,Pokémon,Base Set 2,81,{G},0
Meowth,Pokémon,Base Set 2,80,{C},0
Magnemite,Pokémon,Base Set 2,79,{L},0
Machop,Pokémon,Base Set 2,78,{F},0
Jigglypuff,Pokémon,Base Set 2,77,{C},0
Goldeen,Pokémon,Base Set 2,76,{W},0
Gastly,Pokémon,Base Set 2,75,{P},0
Exeggcute,Pokémon,Base Set 2,74,{G},0
Drowzee,Pokémon,Base Set 2,73,{P},0
Doduo,Pokémon,Base Set 2,72,{C},0
Diglett,Pokémon,Base Set 2,71,{F},0
Cubone,Pokémon,Base Set 2,70,{F},0
Charmander,Pokémon,Base Set 2,69,{R},0
Caterpie,Pokémon,Base Set 2,68,{G},0
Bulbasaur,Pokémon,Base Set 2,67,{G},0
Bellsprout,Pokémon,Base Set 2,66,{G},0
Abra,Pokémon,Base Set 2,65,{P},0
Weepinbell,Pokémon,Base Set 2,64,{G},0
Wartortle,Pokémon,Base Set 2,63,{W},0
Tauros,Pokémon,Base Set 2,62,{C},0
Seel,Pokémon,Base Set 2,61,{W},0
Seaking,Pokémon,Base Set 2,60,{W},0
Rhydon,Pokémon,Base Set 2,59,{F},0
Raticate,Pokémon,Base Set 2,58,{C},0
Poliwhirl,Pokémon,Base Set 2,57,{W},0
Persian,Pokémon,Base Set 2,56,{C},0
Parasect,Pokémon,Base Set 2,55,{G},0
Nidorino,Pokémon,Base Set 2,54,{G},0
Nidorina,Pokémon,Base Set 2,53,{G},0
Marowak,Pokémon,Base Set 2,52,{F},0
Magmar,Pokémon,Base Set 2,51,{R},0
Magikarp,Pokémon,Base Set 2,50,{W},0
Machoke,Pokémon,Base Set 2,49,{F},0
Lickitung,Pokémon,Base Set 2,48,{C},0
Kakuna,Pokémon,Base Set 2,47,{G},0
Kadabra,Pokémon,Base Set 2,46,{P},0
Jynx,Pokémon,Base Set 2,45,{P},0
Ivysaur,Pokémon,Base Set 2,44,{G},0
Haunter,Pokémon,Base Set 2,43,{P},0
Growlithe,Pokémon,Base Set 2,42,{R},0
Fearow,Pokémon,Base Set 2,41,{C},0
Farfetch’d,Pokémon,Base Set 2,40,{C},0
Exeggutor,Pokémon,Base Set 2,39,{G},0
Kakuna,Pokémon,Base Set,34,{G},0
Kadabra,Pokémon,Base Set,33,{P},0
Jynx,Pokémon,Base Set,32,{P},0
Ivysaur,Pokémon,Base Set,31,{G},0
Haunter,Pokémon,Base Set,30,{P},0
Growlithe,Pokémon,Base Set,29,{R},0
Farfetch’d,Pokémon,Base Set,28,{C},0
Dratini,Pokémon,Base Set,27,{C},0
Dewgong,Pokémon,Base Set,26,{W},0
Charmeleon,Pokémon,Base Set,25,{R},0
Arcanine,Pokémon,Base Set,24,{R},0
Pidgeotto,Pokémon,Base Set,23,{C},0
Electrode,Pokémon,Base Set,22,{L},0
Electabuzz,Pokémon,Base Set,21,{L},0
Dugtrio,Pokémon,Base Set,20,{F},0
Dragonair,Pokémon,Base Set,19,{C},0
Beedrill,Pokémon,Base Set,18,{G},0
Zapdos,Pokémon,Base Set,17,{L},0
Venusaur,Pokémon,Base Set,16,{G},0
Raichu,Pokémon,Base Set,15,{L},0
Poliwrath,Pokémon,Base Set,14,{W},0
Ninetales,Pokémon,Base Set,13,{R},0
Nidoking,Pokémon,Base Set,12,{G},0
Mewtwo,Pokémon,Base Set,11,{P},0
Magneton,Pokémon,Base Set,10,{L},0
Machamp,Pokémon,Base Set,9,{F},0
Hitmonchan,Pokémon,Base Set,8,{F},0
Gyarados,Pokémon,Base Set,7,{W},0
Clefairy,Pokémon,Base Set,6,{C},0
Charizard,Pokémon,Base Set,5,{R},0
Chansey,Pokémon,Base Set,4,{C},0
Blastoise,Pokémon,Base Set,3,{W},0
Alakazam,Pokémon,Base Set,2,{P},0
Dark Charizard,Pokémon,Team Rocket,21,{R},0
Dark Blastoise,Pokémon,Team Rocket,20,{W},0
Dark Arbok,Pokémon,Team Rocket,19,{G},0
Dark Alakazam,Pokémon,Team Rocket,18,{P},0
Rainbow Energy,Energy,Team Rocket,17,{P},0
Rocket’s Sneak Attack,Trainer,Team Rocket,16,0,(Item)
Here Comes Team Rocket!,Trainer,Team Rocket,15,0,(Item)
Dark Weezing,Pokémon,Team Rocket,14,{G},0
Dark Vileplume,Pokémon,Team Rocket,13,{G},0
Dark Slowbro,Pokémon,Team Rocket,12,{P},0
Dark Magneton,Pokémon,Team Rocket,11,{L},0
Dark Machamp,Pokémon,Team Rocket,10,{F},0
Dark Hypno,Pokémon,Team Rocket,9,{P},0
Dark Gyarados,Pokémon,Team Rocket,8,{W},0
Dark Golbat,Pokémon,Team Rocket,7,{G},0
Dark Dugtrio,Pokémon,Team Rocket,6,{F},0
Dark Dragonite,Pokémon,Team Rocket,5,{C},0
Dark Charizard,Pokémon,Team Rocket,4,{R},0
Dark Blastoise,Pokémon,Team Rocket,3,{W},0
Dark Arbok,Pokémon,Team Rocket,2,{G},0
Dark Alakazam,Pokémon,Team Rocket,1,{P},0
Meowth,Pokémon,Wizards Black Star Promos,10,{C},0
Mewtwo,Pokémon,Wizards Black Star Promos,12,{P},0
Mew,Pokémon,Wizards Black Star Promos,9,{P},0
Venusaur,Pokémon,Wizards Black Star Promos,13,{G},0
Mewtwo,Pokémon,Wizards Black Star Promos,14,{P},0
Cool Porygon,Pokémon,Wizards Black Star Promos,15,{C},0
Arcanine,Pokémon,Wizards Black Star Promos,6,{R},0
Water Energy,Energy,Base Set 2,130,{R},0
Psychic Energy,Energy,Base Set 2,129,{R},0
Lightning Energy,Energy,Base Set 2,128,{R},0
Grass Energy,Energy,Base Set 2,127,{R},0
Fire Energy,Energy,Base Set 2,126,{R},0
Fighting Energy,Energy,Base Set 2,125,{R},0
Double Colorless Energy,Energy,Base Set 2,124,{R},0
Switch,Trainer,Base Set 2,123,0,(Item)
Potion,Trainer,Base Set 2,122,0,(Item)
Poké Ball,Trainer,Base Set 2,121,0,(Item)
Gust of Wind,Trainer,Base Set 2,120,0,(Item)
Energy Removal,Trainer,Base Set 2,119,0,(Item)
Bill,Trainer,Base Set 2,118,0,(Item)
Super Potion,Trainer,Base Set 2,117,0,(Item)
Professor Oak,Trainer,Base Set 2,116,0,(Item)
Pokédex,Trainer,Base Set 2,115,0,(Item)
Pokémon Center,Trainer,Base Set 2,114,0,(Item)
PlusPower,Trainer,Base Set 2,113,0,(Item)
Maintenance,Trainer,Base Set 2,112,0,(Item)
Full Heal,Trainer,Base Set 2,111,0,(Item)
Energy Retrieval,Trainer,Base Set 2,110,0,(Item)
Defender,Trainer,Base Set 2,109,0,(Item)
Super Energy Removal,Trainer,Base Set 2,108,0,(Item)
Scoop Up,Trainer,Base Set 2,107,0,(Item)
Pokémon Trader,Trainer,Base Set 2,106,0,(Item)
Pokémon Breeder,Trainer,Base Set 2,105,0,(Item)
Lass,Trainer,Base Set 2,104,0,(Item)
Item Finder,Trainer,Base Set 2,103,0,(Item)
Imposter Professor Oak,Trainer,Base Set 2,102,0,(Item)
Computer Search,Trainer,Base Set 2,101,0,(Item)
Weedle,Pokémon,Base Set 2,100,{G},0
Vulpix,Pokémon,Base Set 2,99,{R},0
Gust of Wind,Trainer,Base Set,94,0,(Item)
Energy Removal,Trainer,Base Set,93,0,(Item)
Bill,Trainer,Base Set,92,0,(Item)
Super Potion,Trainer,Base Set,91,0,(Item)
Revive,Trainer,Base Set,90,0,(Item)
Professor Oak,Trainer,Base Set,89,0,(Item)
Pokédex,Trainer,Base Set,88,0,(Item)
Pokémon Flute,Trainer,Base Set,87,0,(Item)
Pokémon Center,Trainer,Base Set,86,0,(Item)
PlusPower,Trainer,Base Set,85,0,(Item)
Maintenance,Trainer,Base Set,84,0,(Item)
Full Heal,Trainer,Base Set,83,0,(Item)
Energy Retrieval,Trainer,Base Set,82,0,(Item)
Defender,Trainer,Base Set,81,0,(Item)
Super Energy Removal,Trainer,Base Set,80,0,(Item)
Scoop Up,Trainer,Base Set,79,0,(Item)
Pokémon Trader,Trainer,Base Set,78,0,(Item)
Pokémon Breeder,Trainer,Base Set,77,0,(Item)
Lass,Trainer,Base Set,76,0,(Item)
Item Finder,Trainer,Base Set,75,0,(Item)
Impostor Professor Oak,Trainer,Base Set,74,0,(Item)
Devolution Spray,Trainer,Base Set,73,0,(Item)
Computer Search,Trainer,Base Set,72,0,(Item)
Clefairy Doll,Trainer,Base Set,71,0,(Item)
Weedle,Pokémon,Base Set,70,{G},0
Vulpix,Pokémon,Base Set,69,{R},0
Voltorb,Pokémon,Base Set,68,{L},0
Tangela,Pokémon,Base Set,67,{G},0
Staryu,Pokémon,Base Set,66,{W},0
Starmie,Pokémon,Base Set,65,{W},0
Squirtle,Pokémon,Base Set,64,{W},0
Sandshrew,Pokémon,Base Set,63,{F},0
Rattata,Pokémon,Base Set,62,{C},0
Ponyta,Pokémon,Base Set,61,{R},0
