Name,Type,Set,Set No.,Color,Sub-Type
Noivern ex,Pokémon,Paldea Evolved,246,{N},0
Copperajah ex,Pokémon,Paldea Evolved,245,{M},0
Paldean Clodsire ex,Pokémon,Paldea Evolved,244,{D},0
Ting-Lu ex,Pokémon,Paldea Evolved,243,{F},0
Annihilape ex,Pokémon,Paldea Evolved,242,{F},0
Lycanroc ex,Pokémon,Paldea Evolved,241,{F},0
Tinkaton ex,Pokémon,Paldea Evolved,240,{P},0
Dedenne ex,Pokémon,Paldea Evolved,239,{P},0
Slowking ex,Pokémon,Paldea Evolved,238,{P},0
Bellibolt ex,Pokémon,Paldea Evolved,237,{L},0
Chien-Pao ex,Pokémon,Paldea Evolved,236,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,235,{W},0
Chi-Yu ex,Pokémon,Paldea Evolved,234,{R},0
Skeledirge ex,Pokémon,Paldea Evolved,233,{R},0
Wo-Chien ex,Pokémon,Paldea Evolved,232,{G},0
Meowscarada ex,Pokémon,Paldea Evolved,231,{G},0
Forretress ex,Pokémon,Paldea Evolved,230,{G},0
Dudunsparce,Pokémon,Paldea Evolved,229,{C},0
Farigiraf,Pokémon,Paldea Evolved,228,{C},0
Flamigo,Pokémon,Paldea Evolved,227,{C},0
Maushold,Pokémon,Paldea Evolved,226,{C},0
Rookidee,Pokémon,Paldea Evolved,225,{C},0
Orthworm,Pokémon,Paldea Evolved,224,{M},0
Grafaiai,Pokémon,Paldea Evolved,223,{D},0
Tyranitar,Pokémon,Paldea Evolved,222,{D},0
Paldean Wooper,Pokémon,Paldea Evolved,221,{D},0
Nacli,Pokémon,Paldea Evolved,220,{F},0
Sudowoodo,Pokémon,Paldea Evolved,219,{F},0
Paldean Tauros,Pokémon,Paldea Evolved,218,{F},0
Tinkatuff,Pokémon,Paldea Evolved,217,{P},0
Tinkatink,Pokémon,Paldea Evolved,216,{P},0
Rabsca,Pokémon,Paldea Evolved,215,{P},0
Sandygast,Pokémon,Paldea Evolved,214,{P},0
Gothorita,Pokémon,Paldea Evolved,213,{P},0
Mismagius,Pokémon,Paldea Evolved,212,{P},0
Raichu,Pokémon,Paldea Evolved,211,{L},0
Baxcalibur,Pokémon,Paldea Evolved,210,{W},0
Arctibax,Pokémon,Paldea Evolved,209,{W},0
Frigibax,Pokémon,Paldea Evolved,208,{W},0
Quaxwell,Pokémon,Paldea Evolved,207,{W},0
Quaxly,Pokémon,Paldea Evolved,206,{W},0
Eiscue,Pokémon,Paldea Evolved,205,{W},0
Marill,Pokémon,Paldea Evolved,204,{W},0
Magikarp,Pokémon,Paldea Evolved,203,{W},0
Crocalor,Pokémon,Paldea Evolved,202,{R},0
Trekking Shoes,Trainer,Crown Zenith,145,0,Item
Switch,Trainer,Crown Zenith,144,0,Item
Sky Seal Stone,Trainer,Crown Zenith,143,0,Pokémon Tool
Rescue Carrier,Trainer,Crown Zenith,142,0,Item
Rare Candy,Trainer,Crown Zenith,141,0,Item
Raihan,Trainer,Crown Zenith,140,0,Supporter
Potion,Trainer,Crown Zenith,139,0,Item
Pokémon Catcher,Trainer,Crown Zenith,138,0,Item
Poké Ball,Trainer,Crown Zenith,137,0,Item
Nessa,Trainer,Crown Zenith,136,0,Supporter
Lost Vacuum,Trainer,Crown Zenith,135,0,Item
Leon,Trainer,Crown Zenith,134,0,Supporter
Hop,Trainer,Crown Zenith,133,0,Supporter
Great Ball,Trainer,Crown Zenith,132,0,Item
Friends in Sinnoh,Trainer,Crown Zenith,131,0,Supporter
Friends in Hisui,Trainer,Crown Zenith,130,0,Supporter
Energy Switch,Trainer,Crown Zenith,129,0,Item
Energy Search,Trainer,Crown Zenith,128,0,Item
Energy Retrieval,Trainer,Crown Zenith,127,0,Item
Digging Duo,Trainer,Crown Zenith,126,0,Supporter
Crushing Hammer,Trainer,Crown Zenith,125,0,Item
Bede,Trainer,Crown Zenith,124,0,Supporter
Bea,Trainer,Crown Zenith,123,0,Supporter
Dubwool,Pokémon,Crown Zenith,122,{C},0
Wooloo,Pokémon,Crown Zenith,121,{C},0
Greedent V,Pokémon,Crown Zenith,120,{C},0
Oranguru,Pokémon,Crown Zenith,119,{C},0
Gumshoos,Pokémon,Crown Zenith,118,{C},0
Yungoos,Pokémon,Crown Zenith,117,{C},0
Stoutland V,Pokémon,Crown Zenith,116,{C},0
Shaymin,Pokémon,Crown Zenith,115,{C},0
Regigigas VSTAR,Pokémon,Crown Zenith,114,{C},0
Regigigas V,Pokémon,Crown Zenith,113,{C},0
Chatot,Pokémon,Crown Zenith,112,{C},0
Bidoof,Pokémon,Crown Zenith,111,{C},0
Starly,Pokémon,Crown Zenith,110,{C},0
Snorlax,Pokémon,Crown Zenith,109,{C},0
Eevee V,Pokémon,Crown Zenith,108,{C},0
Ditto,Pokémon,Crown Zenith,107,{C},0
Tauros,Pokémon,Crown Zenith,106,{C},0
Radiant Eternatus,Pokémon,Crown Zenith,105,{N},0
Duraludon VMAX,Pokémon,Crown Zenith,104,{N},0
Duraludon V,Pokémon,Crown Zenith,103,{N},0
Rayquaza VMAX,Pokémon,Crown Zenith,102,{N},0
Rayquaza VMAX,Pokémon,Crown Zenith,101,{N},0
Rayquaza V,Pokémon,Crown Zenith,100,{N},0
Zamazenta VSTAR,Pokémon,Crown Zenith,99,{M},0
Zamazenta V,Pokémon,Crown Zenith,98,{M},0
Zamazenta,Pokémon,Crown Zenith,97,{M},0
Zacian VSTAR,Pokémon,Crown Zenith,96,{M},0
Zacian V,Pokémon,Crown Zenith,95,{M},0
Zacian,Pokémon,Crown Zenith,94,{M},0
Bisharp,Pokémon,Crown Zenith,93,{M},0
Pawniard,Pokémon,Crown Zenith,92,{M},0
Pawniard,Pokémon,Crown Zenith,91,{M},0
Metang,Pokémon,Crown Zenith,90,{M},0
Aggron,Pokémon,Crown Zenith,89,{M},0
Lairon,Pokémon,Crown Zenith,88,{M},0
Aron,Pokémon,Crown Zenith,87,{M},0
Scizor,Pokémon,Crown Zenith,86,{M},0
Penny,Trainer,Scarlet & Violet,184,0,Supporter
Pal Pad,Trainer,Scarlet & Violet,183,0,Item
Nest Ball,Trainer,Scarlet & Violet,182,0,Item
Nemona,Trainer,Scarlet & Violet,181,0,Supporter
Miriam,Trainer,Scarlet & Violet,180,0,Supporter
Mesagoza,Trainer,Scarlet & Violet,179,0,Stadium
Katy,Trainer,Scarlet & Violet,178,0,Supporter
Judge,Trainer,Scarlet & Violet,177,0,Supporter
Jacq,Trainer,Scarlet & Violet,176,0,Supporter
Exp. Share,Trainer,Scarlet & Violet,175,0,Pokémon Tool
Energy Switch,Trainer,Scarlet & Violet,174,0,Item
Energy Search,Trainer,Scarlet & Violet,173,0,Item
Energy Retrieval,Trainer,Scarlet & Violet,172,0,Item
Electric Generator,Trainer,Scarlet & Violet,171,0,Item
Defiance Band,Trainer,Scarlet & Violet,170,0,Pokémon Tool
Crushing Hammer,Trainer,Scarlet & Violet,169,0,Item
Beach Court,Trainer,Scarlet & Violet,168,0,Stadium
Arven,Trainer,Scarlet & Violet,167,0,Supporter
Flamigo,Pokémon,Scarlet & Violet,166,{C},0
Cyclizar,Pokémon,Scarlet & Violet,165,{C},0
Cyclizar,Pokémon,Scarlet & Violet,164,{C},0
Squawkabilly,Pokémon,Scarlet & Violet,163,{C},0
Maushold,Pokémon,Scarlet & Violet,162,{C},0
Tandemaus,Pokémon,Scarlet & Violet,161,{C},0
Tandemaus,Pokémon,Scarlet & Violet,160,{C},0
Oinkologne ex,Pokémon,Scarlet & Violet,159,{C},0
Oinkologne,Pokémon,Scarlet & Violet,158,{C},0
Lechonk,Pokémon,Scarlet & Violet,157,{C},0
Lechonk,Pokémon,Scarlet & Violet,156,{C},0
Lechonk,Pokémon,Scarlet & Violet,155,{C},0
Indeedee,Pokémon,Scarlet & Violet,154,{C},0
Greedent,Pokémon,Scarlet & Violet,153,{C},0
Skwovet,Pokémon,Scarlet & Violet,152,{C},0
Staraptor,Pokémon,Scarlet & Violet,151,{C},0
Staravia,Pokémon,Scarlet & Violet,150,{C},0
Starly,Pokémon,Scarlet & Violet,148,{C},0
Zangoose,Pokémon,Scarlet & Violet,147,{C},0
Zangoose,Pokémon,Scarlet & Violet,146,{C},0
Blissey,Pokémon,Scarlet & Violet,145,{C},0
Chansey,Pokémon,Scarlet & Violet,144,{C},0
Iron Treads ex,Pokémon,Scarlet & Violet,143,{M},0
Revavroom,Pokémon,Scarlet & Violet,142,{M},0
Varoom,Pokémon,Scarlet & Violet,141,{M},0
Varoom,Pokémon,Scarlet & Violet,140,{M},0
Forretress,Pokémon,Scarlet & Violet,139,{M},0
Bombirdier,Pokémon,Scarlet & Violet,138,{D},0
Mabosstiff,Pokémon,Scarlet & Violet,137,{D},0
Maschiff,Pokémon,Scarlet & Violet,136,{D},0
Maschiff,Pokémon,Scarlet & Violet,135,{D},0
Kingambit,Pokémon,Scarlet & Violet,134,{D},0
Bisharp,Pokémon,Scarlet & Violet,133,{D},0
Pawniard,Pokémon,Scarlet & Violet,132,{D},0
Toxicroak ex,Pokémon,Scarlet & Violet,131,{D},0
Croagunk,Pokémon,Scarlet & Violet,130,{D},0
Spiritomb,Pokémon,Scarlet & Violet,129,{D},0
Seviper,Pokémon,Scarlet & Violet,128,{D},0
Muk,Pokémon,Scarlet & Violet,127,{D},0
Grimer,Pokémon,Scarlet & Violet,126,{D},0
Koraidon ex,Pokémon,Scarlet & Violet,125,{F},0
Koraidon,Pokémon,Scarlet & Violet,124,{F},0
Spidops,Pokémon,Scarlet & Violet Promos,9,{G},0
Revavroom,Pokémon,Scarlet & Violet Promos,8,{M},0
Scatterbug,Pokémon,Scarlet & Violet,8,{G},0
Basic {M} Energy,Energy,Scarlet & Violet Energy,8,{G},0
Hawlucha,Pokémon,Scarlet & Violet Promos,7,{F},0
Tropius,Pokémon,Scarlet & Violet,7,{G},0
Basic {D} Energy,Energy,Scarlet & Violet Energy,7,{G},0
Basic {F} Energy,Energy,Scarlet & Violet Energy,6,{G},0
Pawmot,Pokémon,Scarlet & Violet Promos,6,{L},0
Cacturne,Pokémon,Scarlet & Violet,6,{G},0
Basic {P} Energy,Energy,Scarlet & Violet Energy,5,{G},0
Quaquaval,Pokémon,Scarlet & Violet Promos,5,{W},0
Cacnea,Pokémon,Scarlet & Violet,5,{G},0
Breloom,Pokémon,Scarlet & Violet,4,{G},0
Basic {L} Energy,Energy,Scarlet & Violet Energy,4,{G},0
Shroomish,Pokémon,Scarlet & Violet,3,{G},0
Basic {W} Energy,Energy,Scarlet & Violet Energy,3,{G},0
Basic {R} Energy,Energy,Scarlet & Violet Energy,2,{G},0
Heracross,Pokémon,Scarlet & Violet,2,{G},0
Pineco,Pokémon,Scarlet & Violet,1,{G},0
Basic {G} Energy,Energy,Scarlet & Violet Energy,1,{G},0
Klara,Trainer,Sword & Shield Promos,302,0,Supporter
Boss’s Orders,Trainer,Sword & Shield Promos,251,0,Supporter
Galarian Moltres,Pokémon,Sword & Shield Promos,284,{D},0
Galarian Zapdos,Pokémon,Sword & Shield Promos,283,{F},0
Galarian Articuno,Pokémon,Sword & Shield Promos,282,{P},0
Mimikyu ex,Pokémon,Scarlet & Violet Promos,4,{P},0
Greninja,Pokémon,Sword & Shield Promos,305,{W},0
Arcanine,Pokémon,Sword & Shield Promos,304,{R},0
Bulbasaur,Pokémon,Sword & Shield Promos,303,{G},0
Pikachu VMAX,Pokémon,Sword & Shield Promos,286,{L},0
Pikachu V,Pokémon,Sword & Shield Promos,285,{L},0
Lucario VSTAR,Pokémon,Sword & Shield Promos,291,{F},0
Regidrago V,Pokémon,Sword & Shield Promos,281,{N},0
Regieleki V,Pokémon,Sword & Shield Promos,280,{L},0
Arceus VSTAR,Pokémon,Crown Zenith,230,{C},0
Giratina VSTAR,Pokémon,Crown Zenith,229,{N},0
Origin Forme Dialga VSTAR,Pokémon,Crown Zenith,228,{M},0
Origin Forme Palkia VSTAR,Pokémon,Crown Zenith,227,{W},0
Roxanne,Trainer,Crown Zenith,226,0,Supporter
Raihan,Trainer,Crown Zenith,225,0,Supporter
Melony,Trainer,Crown Zenith,224,0,Supporter
Irida,Trainer,Crown Zenith,223,0,Supporter
Grant,Trainer,Crown Zenith,222,0,Supporter
Gardenia’s Vigor,Trainer,Crown Zenith,221,0,Supporter
Cynthia’s Ambition,Trainer,Crown Zenith,220,0,Supporter
Colress’s Experiment,Trainer,Crown Zenith,219,0,Supporter
Cheren’s Care,Trainer,Crown Zenith,218,0,Supporter
Adaman,Trainer,Crown Zenith,217,0,Supporter
Hisuian Zoroark VSTAR,Pokémon,Crown Zenith,216,{C},0
Regigigas VSTAR,Pokémon,Crown Zenith,215,{C},0
Zamazenta V,Pokémon,Crown Zenith,214,{M},0
Hoopa V,Pokémon,Crown Zenith,213,{D},0
Hisuian Samurott VSTAR,Pokémon,Crown Zenith,212,{D},0
Hisuian Samurott V,Pokémon,Crown Zenith,211,{D},0
Darkrai VSTAR,Pokémon,Crown Zenith,210,{D},0
Drapion V,Pokémon,Crown Zenith,209,{D},0
Zacian V,Pokémon,Crown Zenith,208,{P},0
Hatterene VMAX,Pokémon,Crown Zenith,207,{P},0
Deoxys VSTAR,Pokémon,Crown Zenith,206,{P},0
Stonjourner,Pokémon,Silver Tempest,101,{F},0
Palossand,Pokémon,Silver Tempest,100,{F},0
Sandygast,Pokémon,Silver Tempest,99,{F},0
Hawlucha,Pokémon,Silver Tempest,98,{F},0
Terrakion,Pokémon,Silver Tempest,97,{F},0
Armaldo,Pokémon,Silver Tempest,96,{F},0
Anorith,Pokémon,Silver Tempest,95,{F},0
Claydol,Pokémon,Silver Tempest,94,{F},0
Baltoy,Pokémon,Silver Tempest,93,{F},0
Donphan,Pokémon,Silver Tempest,92,{F},0
Phanpy,Pokémon,Silver Tempest,91,{F},0
Hisuian Arcanine V,Pokémon,Silver Tempest,90,{F},0
Dragapult,Pokémon,Silver Tempest,89,{P},0
Drakloak,Pokémon,Silver Tempest,88,{P},0
Dreepy,Pokémon,Silver Tempest,87,{P},0
Indeedee,Pokémon,Silver Tempest,86,{P},0
Dedenne,Pokémon,Silver Tempest,85,{P},0
Slurpuff,Pokémon,Silver Tempest,84,{P},0
Swirlix,Pokémon,Silver Tempest,83,{P},0
Meowstic,Pokémon,Silver Tempest,82,{P},0
Espurr,Pokémon,Silver Tempest,81,{P},0
Beheeyem,Pokémon,Silver Tempest,80,{P},0
Elgyem,Pokémon,Silver Tempest,79,{P},0
Reuniclus,Pokémon,Silver Tempest,78,{P},0
Duosion,Pokémon,Silver Tempest,77,{P},0
Solosis,Pokémon,Silver Tempest,76,{P},0
Sigilyph,Pokémon,Silver Tempest,75,{P},0
Chimecho,Pokémon,Silver Tempest,74,{P},0
Medicham,Pokémon,Silver Tempest,73,{P},0
Meditite,Pokémon,Silver Tempest,72,{P},0
Mawile VSTAR,Pokémon,Silver Tempest,71,{P},0
Mawile V,Pokémon,Silver Tempest,70,{P},0
Gardevoir,Pokémon,Silver Tempest,69,{P},0
Kirlia,Pokémon,Silver Tempest,68,{P},0
Ralts,Pokémon,Silver Tempest,67,{P},0
Unown VSTAR,Pokémon,Silver Tempest,66,{P},0
Unown V,Pokémon,Silver Tempest,65,{P},0
Mismagius,Pokémon,Silver Tempest,64,{P},0
Misdreavus,Pokémon,Silver Tempest,63,{P},0
Jynx,Pokémon,Silver Tempest,62,{P},0
Hypno,Pokémon,Silver Tempest,61,{P},0
Drowzee,Pokémon,Silver Tempest,60,{P},0
Radiant Alakazam,Pokémon,Silver Tempest,59,{P},0
Regieleki VMAX,Pokémon,Silver Tempest,58,{L},0
Regieleki V,Pokémon,Silver Tempest,57,{L},0
Zeraora,Pokémon,Silver Tempest,56,{L},0
Stunfisk,Pokémon,Silver Tempest,55,{L},0
Emolga,Pokémon,Silver Tempest,54,{L},0
Rotom,Pokémon,Silver Tempest,53,{L},0
Lanturn,Pokémon,Silver Tempest,52,{L},0
Chinchou,Pokémon,Silver Tempest,51,{L},0
Raichu,Pokémon,Silver Tempest,50,{L},0
Pikachu,Pokémon,Silver Tempest,49,{L},0
Araquanid,Pokémon,Silver Tempest,48,{W},0
Dewpider,Pokémon,Silver Tempest,47,{W},0
Keldeo,Pokémon,Silver Tempest,46,{W},0
Phione,Pokémon,Silver Tempest,45,{W},0
Relicanth,Pokémon,Silver Tempest,44,{W},0
Froslass,Pokémon,Silver Tempest,43,{W},0
Glalie,Pokémon,Silver Tempest,42,{W},0
Malamar,Pokémon,Silver Tempest,221,{P},0
Gardevoir,Pokémon,Silver Tempest,220,{P},0
Jynx,Pokémon,Silver Tempest,219,{P},0
Flaaffy,Pokémon,Silver Tempest,218,{L},0
Milotic,Pokémon,Silver Tempest,217,{W},0
Braixen,Pokémon,Silver Tempest,216,{R},0
V Guard Energy,Energy,Silver Tempest,215,{R},0
Leafy Camo Poncho,Trainer,Silver Tempest,214,0,Pokémon Tool
Gapejaw Bog,Trainer,Silver Tempest,213,0,Stadium
Energy Switch,Trainer,Silver Tempest,212,0,Item
Lugia VSTAR,Pokémon,Silver Tempest,211,{C},0
Serperior VSTAR,Pokémon,Silver Tempest,210,{G},0
Worker,Trainer,Silver Tempest,209,0,Supporter
Wallace,Trainer,Silver Tempest,208,0,Supporter
Serena,Trainer,Silver Tempest,207,0,Supporter
Lance,Trainer,Silver Tempest,206,0,Supporter
Furisode Girl,Trainer,Silver Tempest,205,0,Supporter
Candice,Trainer,Silver Tempest,204,0,Supporter
Brandon,Trainer,Silver Tempest,203,0,Supporter
Lugia VSTAR,Pokémon,Silver Tempest,202,{C},0
Regidrago VSTAR,Pokémon,Silver Tempest,201,{N},0
Mawile VSTAR,Pokémon,Silver Tempest,200,{P},0
Unown VSTAR,Pokémon,Silver Tempest,199,{P},0
Regieleki VMAX,Pokémon,Silver Tempest,198,{L},0
Alolan Vulpix VSTAR,Pokémon,Silver Tempest,197,{W},0
Serperior VSTAR,Pokémon,Silver Tempest,196,{G},0
Worker,Trainer,Silver Tempest,195,0,Supporter
Wallace,Trainer,Silver Tempest,194,0,Supporter
Serena,Trainer,Silver Tempest,193,0,Supporter
Lance,Trainer,Silver Tempest,192,0,Supporter
Gym Trainer,Trainer,Silver Tempest,191,0,Supporter
Furisode Girl,Trainer,Silver Tempest,190,0,Supporter
Candice,Trainer,Silver Tempest,189,0,Supporter
Brandon,Trainer,Silver Tempest,188,0,Supporter
Ho-Oh V,Pokémon,Silver Tempest,187,{C},0
Lugia V,Pokémon,Silver Tempest,186,{C},0
Lugia V,Pokémon,Silver Tempest,185,{C},0
Regidrago V,Pokémon,Silver Tempest,184,{N},0
Regidrago V,Pokémon,Silver Tempest,183,{N},0
Magearna V,Pokémon,Silver Tempest,182,{M},0
Skuntank V,Pokémon,Silver Tempest,181,{D},0
Skuntank V,Pokémon,Silver Tempest,180,{D},0
Hisuian Arcanine V,Pokémon,Silver Tempest,179,{F},0
Mawile V,Pokémon,Silver Tempest,178,{P},0
Unown V,Pokémon,Silver Tempest,177,{P},0
Unown V,Pokémon,Silver Tempest,176,{P},0
Regieleki V,Pokémon,Silver Tempest,175,{L},0
Omastar V,Pokémon,Silver Tempest,174,{W},0
Alolan Vulpix V,Pokémon,Silver Tempest,173,{W},0
Reshiram V,Pokémon,Silver Tempest,172,{R},0
Chesnaught V,Pokémon,Silver Tempest,171,{G},0
Serperior V,Pokémon,Silver Tempest,170,{G},0
V Guard Energy,Energy,Silver Tempest,169,{G},0
Regenerative Energy,Energy,Silver Tempest,168,{G},0
Worker,Trainer,Silver Tempest,167,0,Supporter
Wallace,Trainer,Silver Tempest,166,0,Supporter
Unidentified Fossil,Trainer,Silver Tempest,165,0,Item
Serena,Trainer,Silver Tempest,164,0,Supporter
Quad Stone,Trainer,Silver Tempest,163,0,Item
Professor Laventon,Trainer,Silver Tempest,162,0,Supporter
Primordial Altar,Trainer,Silver Tempest,161,0,Stadium
Leafy Camo Poncho,Trainer,Silver Tempest,160,0,Pokémon Tool
Lance,Trainer,Silver Tempest,159,0,Supporter
Gym Trainer,Trainer,Silver Tempest,158,0,Supporter
Furisode Girl,Trainer,Silver Tempest,157,0,Supporter
Forest Seal Stone,Trainer,Silver Tempest,156,0,Pokémon Tool
Emergency Jelly,Trainer,Silver Tempest,155,0,Pokémon Tool
Earthen Seal Stone,Trainer,Silver Tempest,154,0,Pokémon Tool
Capturing Aroma,Trainer,Silver Tempest,153,0,Item
Candice,Trainer,Silver Tempest,152,0,Supporter
Brandon,Trainer,Silver Tempest,151,0,Supporter
Fletchling,Pokémon,Silver Tempest,150,{C},0
Hisuian Braviary,Pokémon,Silver Tempest,149,{C},0
Rufflet,Pokémon,Silver Tempest,148,{C},0
Archeops,Pokémon,Silver Tempest,147,{C},0
Archen,Pokémon,Silver Tempest,146,{C},0
Lopunny,Pokémon,Silver Tempest,145,{C},0
Buneary,Pokémon,Silver Tempest,144,{C},0
Altaria,Pokémon,Silver Tempest,143,{C},0
Swablu,Pokémon,Silver Tempest,142,{C},0
Spinda,Pokémon,Silver Tempest,141,{C},0
Ho-Oh V,Pokémon,Silver Tempest,140,{C},0
Lugia VSTAR,Pokémon,Silver Tempest,139,{C},0
Lugia V,Pokémon,Silver Tempest,138,{C},0
Smeargle,Pokémon,Silver Tempest,137,{C},0
Regidrago VSTAR,Pokémon,Silver Tempest,136,{N},0
Regidrago V,Pokémon,Silver Tempest,135,{N},0
Zygarde,Pokémon,Silver Tempest,134,{N},0
Noivern,Pokémon,Silver Tempest,133,{N},0
Noibat,Pokémon,Silver Tempest,132,{N},0
Dragonite,Pokémon,Silver Tempest,131,{N},0
Dragonair,Pokémon,Silver Tempest,130,{N},0
Dratini,Pokémon,Silver Tempest,129,{N},0
Magearna V,Pokémon,Silver Tempest,128,{M},0
Togedemaru,Pokémon,Silver Tempest,127,{M},0
Cobalion,Pokémon,Silver Tempest,126,{M},0
Klinklang,Pokémon,Silver Tempest,125,{M},0
Klang,Pokémon,Silver Tempest,124,{M},0
Klink,Pokémon,Silver Tempest,123,{M},0
Ferrothorn,Pokémon,Silver Tempest,122,{M},0
Ferroseed,Pokémon,Silver Tempest,121,{M},0
Radiant Jirachi,Pokémon,Silver Tempest,120,{M},0
Metagross,Pokémon,Silver Tempest,119,{M},0
Metang,Pokémon,Silver Tempest,118,{M},0
Beldum,Pokémon,Silver Tempest,117,{M},0
Morpeko,Pokémon,Silver Tempest,116,{D},0
Toxapex,Pokémon,Silver Tempest,115,{D},0
Mareanie,Pokémon,Silver Tempest,114,{D},0
Krookodile,Pokémon,Silver Tempest,113,{D},0
Krokorok,Pokémon,Silver Tempest,112,{D},0
Sandile,Pokémon,Silver Tempest,111,{D},0
Toxicroak,Pokémon,Silver Tempest,110,{D},0
Croagunk,Pokémon,Silver Tempest,109,{D},0
Skuntank V,Pokémon,Silver Tempest,108,{D},0
Honchkrow,Pokémon,Silver Tempest,107,{D},0
Murkrow,Pokémon,Silver Tempest,106,{D},0
Crobat,Pokémon,Silver Tempest,105,{D},0
Golbat,Pokémon,Silver Tempest,104,{D},0
Zubat,Pokémon,Silver Tempest,103,{D},0
Ursaluna V,Pokémon,Silver Tempest,102,{F},0
Deoxys VMAX,Pokémon,Crown Zenith,205,{P},0
Mewtwo VSTAR,Pokémon,Crown Zenith,204,{P},0
Zeraora VSTAR,Pokémon,Crown Zenith,203,{L},0
Zeraora VMAX,Pokémon,Crown Zenith,202,{L},0
Raikou V,Pokémon,Crown Zenith,201,{L},0
Glaceon VSTAR,Pokémon,Crown Zenith,200,{W},0
Lumineon V,Pokémon,Crown Zenith,199,{W},0
Suicune V,Pokémon,Crown Zenith,198,{W},0
Simisear VSTAR,Pokémon,Crown Zenith,197,{R},0
Entei V,Pokémon,Crown Zenith,196,{R},0
Leafeon VSTAR,Pokémon,Crown Zenith,195,{G},0
Mareep,Pokémon,Crown Zenith,194,{L},0
Poochyena,Pokémon,Crown Zenith,193,{D},0
Paras,Pokémon,Crown Zenith,192,{G},0
Turtwig,Pokémon,Crown Zenith,191,{G},0
Pikachu,Pokémon,Crown Zenith,190,{L},0
Bidoof,Pokémon,Crown Zenith,189,{C},0
Duskull,Pokémon,Crown Zenith,188,{P},0
Swablu,Pokémon,Crown Zenith,187,{C},0
Riolu,Pokémon,Crown Zenith,186,{F},0
Bibarel,Pokémon,Crown Zenith,185,{C},0
Miltank,Pokémon,Crown Zenith,184,{C},0
Dunsparce,Pokémon,Crown Zenith,183,{C},0
Ditto,Pokémon,Crown Zenith,182,{C},0
Hisuian Goodra,Pokémon,Crown Zenith,181,{N},0
Latias,Pokémon,Crown Zenith,180,{N},0
Altaria,Pokémon,Crown Zenith,179,{N},0
Magnezone,Pokémon,Crown Zenith,178,{M},0
Thievul,Pokémon,Crown Zenith,177,{D},0
Absol,Pokémon,Crown Zenith,176,{D},0
Solrock,Pokémon,Crown Zenith,175,{F},0
Comfey,Pokémon,Crown Zenith,174,{P},0
Diancie,Pokémon,Crown Zenith,173,{P},0
Deoxys,Pokémon,Crown Zenith,172,{P},0
Lunatone,Pokémon,Crown Zenith,171,{P},0
Mew,Pokémon,Crown Zenith,170,{P},0
Toxtricity,Pokémon,Crown Zenith,169,{L},0
Electivire,Pokémon,Crown Zenith,168,{L},0
Keldeo,Pokémon,Crown Zenith,167,{W},0
Manaphy,Pokémon,Crown Zenith,166,{W},0
Lapras,Pokémon,Crown Zenith,165,{W},0
Oricorio,Pokémon,Crown Zenith,164,{R},0
Magmortar,Pokémon,Crown Zenith,163,{R},0
Kricketune,Pokémon,Crown Zenith,162,{G},0
Hisuian Voltorb,Pokémon,Crown Zenith,161,{G},0
Pikachu,Pokémon,Crown Zenith,160,{L},0
Metal Energy,Energy,Crown Zenith,159,{L},0
Darkness Energy,Energy,Crown Zenith,158,{L},0
Fighting Energy,Energy,Crown Zenith,157,{L},0
Psychic Energy,Energy,Crown Zenith,156,{L},0
Lightning Energy,Energy,Crown Zenith,155,{L},0
Water Energy,Energy,Crown Zenith,154,{L},0
Fire Energy,Energy,Crown Zenith,153,{L},0
Grass Energy,Energy,Crown Zenith,152,{L},0
Volo,Trainer,Crown Zenith,151,0,Supporter
Professor’s Research,Trainer,Crown Zenith,150,0,Supporter
Friends in Sinnoh,Trainer,Crown Zenith,149,0,Supporter
Friends in Hisui,Trainer,Crown Zenith,148,0,Supporter
Elesa’s Sparkle,Trainer,Crown Zenith,147,0,Supporter
Ultra Ball,Trainer,Crown Zenith,146,0,Item
Magnemite,Pokémon,Scarlet & Violet,63,{L},0
Tatsugiri,Pokémon,Scarlet & Violet,62,{W},0
Dondozo,Pokémon,Scarlet & Violet,61,{W},0
Cetitan,Pokémon,Scarlet & Violet,60,{W},0
Cetoddle,Pokémon,Scarlet & Violet,59,{W},0
Cetoddle,Pokémon,Scarlet & Violet,58,{W},0
Wugtrio,Pokémon,Scarlet & Violet,57,{W},0
Wiglett,Pokémon,Scarlet & Violet,56,{W},0
Wiglett,Pokémon,Scarlet & Violet,55,{W},0
Quaquaval,Pokémon,Scarlet & Violet,54,{W},0
Quaxwell,Pokémon,Scarlet & Violet,53,{W},0
Quaxly,Pokémon,Scarlet & Violet,52,{W},0
Bruxish,Pokémon,Scarlet & Violet,51,{W},0
Clawitzer,Pokémon,Scarlet & Violet,50,{W},0
Clauncher,Pokémon,Scarlet & Violet,49,{W},0
Alomomola,Pokémon,Scarlet & Violet,48,{W},0
Floatzel,Pokémon,Scarlet & Violet,47,{W},0
Buizel,Pokémon,Scarlet & Violet,46,{W},0
Gyarados ex,Pokémon,Scarlet & Violet,45,{W},0
Magikarp,Pokémon,Scarlet & Violet,44,{W},0
Slowbro,Pokémon,Scarlet & Violet,43,{W},0
Slowpoke,Pokémon,Scarlet & Violet,42,{W},0
