Name,Type,Set,SetNo,Color,SubType
Palossand,Pokmon,Fusion Strike,126,{P},0
Sandygast,Pokmon,Fusion Strike,125,{P},0
Meloetta,Pokmon,Fusion Strike,124,{P},0
Sigilyph,Pokmon,Fusion Strike,123,{P},0
Musharna,Pokmon,Fusion Strike,122,{P},0
Munna,Pokmon,Fusion Strike,121,{P},0
Deoxys,Pokmon,Fusion Strike,120,{P},0
Mawile,Pokmon,Fusion Strike,119,{P},0
Galarian Cursola,Pokmon,Fusion Strike,118,{P},0
Galarian Corsola,Pokmon,Fusion Strike,117,{P},0
Granbull,Pokmon,Fusion Strike,116,{P},0
Snubbull,Pokmon,Fusion Strike,115,{P},0
Mew VMAX,Pokmon,Fusion Strike,114,{P},0
Mew V,Pokmon,Fusion Strike,113,{P},0
Jynx,Pokmon,Fusion Strike,112,{P},0
Wigglytuff,Pokmon,Fusion Strike,111,{P},0
Jigglypuff,Pokmon,Fusion Strike,110,{P},0
Morpeko,Pokmon,Fusion Strike,109,{L},0
Toxtricity,Pokmon,Fusion Strike,108,{L},0
Toxtricity,Pokmon,Fusion Strike,107,{L},0
Toxel,Pokmon,Fusion Strike,106,{L},0
Toxel,Pokmon,Fusion Strike,105,{L},0
Boltund VMAX,Pokmon,Fusion Strike,104,{L},0
Boltund V,Pokmon,Fusion Strike,103,{L},0
Zeraora,Pokmon,Fusion Strike,102,{L},0
Vikavolt,Pokmon,Fusion Strike,101,{L},0
Charjabug,Pokmon,Fusion Strike,100,{L},0
Heliolisk,Pokmon,Fusion Strike,99,{L},0
Helioptile,Pokmon,Fusion Strike,98,{L},0
Eelektross,Pokmon,Fusion Strike,97,{L},0
Eelektrik,Pokmon,Fusion Strike,96,{L},0
Tynamo,Pokmon,Fusion Strike,95,{L},0
Rotom,Pokmon,Fusion Strike,94,{L},0
Luxray,Pokmon,Fusion Strike,93,{L},0
Luxio,Pokmon,Fusion Strike,92,{L},0
Shinx,Pokmon,Fusion Strike,91,{L},0
Minun,Pokmon,Fusion Strike,90,{L},0
Plusle,Pokmon,Fusion Strike,89,{L},0
Electrode,Pokmon,Fusion Strike,88,{L},0
Voltorb,Pokmon,Fusion Strike,87,{L},0
Pikachu V,Pokmon,Fusion Strike,86,{L},0
Frosmoth,Pokmon,Fusion Strike,85,{W},0
Snom,Pokmon,Fusion Strike,84,{W},0
Barraskewda,Pokmon,Fusion Strike,83,{W},0
Arrokuda,Pokmon,Fusion Strike,82,{W},0
Drednaw,Pokmon,Fusion Strike,81,{W},0
Chewtle,Pokmon,Fusion Strike,80,{W},0
Inteleon VMAX,Pokmon,Fusion Strike,79,{W},0
Inteleon V,Pokmon,Fusion Strike,78,{W},0
Pyukumuku,Pokmon,Fusion Strike,77,{W},0
Crabominable V,Pokmon,Fusion Strike,76,{W},0
Clawitzer,Pokmon,Fusion Strike,75,{W},0
Clauncher,Pokmon,Fusion Strike,74,{W},0
Greninja V,Pokmon,Fusion Strike,73,{W},0
Galarian Darmanitan,Pokmon,Fusion Strike,72,{W},0
Galarian Darumaka,Pokmon,Fusion Strike,71,{W},0
Basculin,Pokmon,Fusion Strike,70,{W},0
Simipour,Pokmon,Fusion Strike,69,{W},0
Panpour,Pokmon,Fusion Strike,68,{W},0
Gorebyss,Pokmon,Fusion Strike,67,{W},0
Huntail,Pokmon,Fusion Strike,66,{W},0
Clamperl,Pokmon,Fusion Strike,65,{W},0
Swampert,Pokmon,Fusion Strike,64,{W},0
Marshtomp,Pokmon,Fusion Strike,63,{W},0
Mudkip,Pokmon,Fusion Strike,62,{W},0
Mantine,Pokmon,Fusion Strike,61,{W},0
Qwilfish,Pokmon,Fusion Strike,60,{W},0
Azumarill,Pokmon,Fusion Strike,59,{W},0
Marill,Pokmon,Fusion Strike,58,{W},0
Feraligatr,Pokmon,Fusion Strike,57,{W},0
Croconaw,Pokmon,Fusion Strike,56,{W},0
Totodile,Pokmon,Fusion Strike,55,{W},0
Lapras,Pokmon,Fusion Strike,54,{W},0
Starmie,Pokmon,Fusion Strike,53,{W},0
Staryu,Pokmon,Fusion Strike,52,{W},0
Cloyster,Pokmon,Fusion Strike,51,{W},0
Shellder,Pokmon,Fusion Strike,50,{W},0
Centiskorch,Pokmon,Fusion Strike,49,{R},0
Centiskorch,Pokmon,Fusion Strike,48,{R},0
Sizzlipede,Pokmon,Fusion Strike,47,{R},0
Sizzlipede,Pokmon,Fusion Strike,46,{R},0
Cinderace VMAX,Pokmon,Fusion Strike,45,{R},0
Cinderace V,Pokmon,Fusion Strike,44,{R},0
Cinderace V,Pokmon,Fusion Strike,43,{R},0
Oricorio,Pokmon,Fusion Strike,42,{R},0
Heatmor,Pokmon,Fusion Strike,41,{R},0
Chandelure VMAX,Pokmon,Fusion Strike,40,{R},0
Chandelure V,Pokmon,Fusion Strike,39,{R},0
Simisear,Pokmon,Fusion Strike,38,{R},0
Pansear,Pokmon,Fusion Strike,37,{R},0
Victini,Pokmon,Fusion Strike,36,{R},0
Magcargo,Pokmon,Fusion Strike,35,{R},0
Slugma,Pokmon,Fusion Strike,34,{R},0
Arcanine,Pokmon,Fusion Strike,33,{R},0
Growlithe,Pokmon,Fusion Strike,32,{R},0
Ninetales,Pokmon,Fusion Strike,31,{R},0
Ninetales,Pokmon,Fusion Strike,30,{R},0
Vulpix,Pokmon,Fusion Strike,29,{R},0
Vulpix,Pokmon,Fusion Strike,28,{R},0
Zarude,Pokmon,Fusion Strike,27,{G},0
Appletun V,Pokmon,Fusion Strike,26,{G},0
Eldegoss,Pokmon,Fusion Strike,25,{G},0
Gossifleur,Pokmon,Fusion Strike,24,{G},0
Rillaboom VMAX,Pokmon,Fusion Strike,23,{G},0
Rillaboom V,Pokmon,Fusion Strike,22,{G},0
Tsareena V,Pokmon,Fusion Strike,21,{G},0
Araquanid,Pokmon,Fusion Strike,20,{G},0
Dewpider,Pokmon,Fusion Strike,19,{G},0
Grubbin,Pokmon,Fusion Strike,18,{G},0
Trevenant,Pokmon,Fusion Strike,17,{G},0
Phantump,Pokmon,Fusion Strike,16,{G},0
Virizion,Pokmon,Fusion Strike,15,{G},0
Accelgor,Pokmon,Fusion Strike,14,{G},0
Shelmet,Pokmon,Fusion Strike,13,{G},0
Maractus,Pokmon,Fusion Strike,12,{G},0
Leavanny,Pokmon,Fusion Strike,11,{G},0
Swadloon,Pokmon,Fusion Strike,10,{G},0
Sewaddle,Pokmon,Fusion Strike,9,{G},0
Simisage,Pokmon,Fusion Strike,8,{G},0
Pansage,Pokmon,Fusion Strike,7,{G},0
Breloom V,Pokmon,Fusion Strike,6,{G},0
Breloom,Pokmon,Fusion Strike,5,{G},0
Shroomish,Pokmon,Fusion Strike,4,{G},0
Butterfree,Pokmon,Fusion Strike,3,{G},0
Metapod,Pokmon,Fusion Strike,2,{G},0
Caterpie,Pokmon,Fusion Strike,1,{G},0
Pikachu & Zekrom-GX,Pokmon,Sun & Moon Promos,251,{L},0
Reshiram & Charizard-GX,Pokmon,Sun & Moon Promos,250,{R},0
Pok Ball,Trainer,Sword & Shield Promos,146,0,Item
Pikachu V,Pokmon,Sword & Shield Promos,145,{L},0
Pikachu V,Pokmon,Sword & Shield Promos,143,{L},0
Hydreigon C,Pokmon,Sword & Shield Promos,138,{D},0
Light Toxtricity,Pokmon,Sword & Shield Promos,137,{L},0
Mimikyu,Pokmon,Sword & Shield Promos,136,{W},0
Pikachu VMAX,Pokmon,Sword & Shield Promos,62,{L},0
Noivern V,Pokmon,Sword & Shield Promos,148,{N},0
Rayquaza V,Pokmon,Sword & Shield Promos,147,{N},0
Greninja Star,Pokmon,Sword & Shield Promos,144,{D},0
Pikachu V-UNION,Pokmon,Sword & Shield Promos,142,{L},0
Pikachu V-UNION,Pokmon,Sword & Shield Promos,141,{L},0
Pikachu V-UNION,Pokmon,Sword & Shield Promos,140,{L},0
Pikachu V-UNION,Pokmon,Sword & Shield Promos,139,{L},0
Zacian LV.X,Pokmon,Sword & Shield Promos,135,{M},0
Dark Sylveon V,Pokmon,Sword & Shield Promos,134,{P},0
Lances Charizard V,Pokmon,Sword & Shield Promos,133,{R},0
Dragapult,Pokmon,Sword & Shield Promos,132,{P},0
Tapu Lele-GX,Pokmon,Celebrations,50,{P},0
M Rayquaza-EX,Pokmon,Celebrations,49,{C},0
Xerneas-EX,Pokmon,Celebrations,48,{Y},0
Mewtwo-EX,Pokmon,Celebrations,47,{P},0
Zekrom,Pokmon,Celebrations,46,{L},0
Reshiram,Pokmon,Celebrations,45,{R},0
Donphan,Pokmon,Celebrations,44,{F},0
Garchomp C LV.X,Pokmon,Celebrations,43,{C},0
Luxray GL LV.X,Pokmon,Celebrations,42,{L},0
Claydol,Pokmon,Celebrations,41,{F},0
Umbreon Star,Pokmon,Celebrations,40,{D},0
Gardevoir ex,Pokmon,Celebrations,39,{R},0
Mew ex,Pokmon,Celebrations,38,{P},0
Rockets Admin.,Trainer,Celebrations,37,0,Supporter
Team Magmas Groudon,Pokmon,Celebrations,36,{F}{D},0
Shining Magikarp,Pokmon,Celebrations,35,{W},0
Cleffa,Pokmon,Celebrations,34,{C},0
_____s Pikachu,Pokmon,Celebrations,33,{L},0
Rockets Zapdos,Pokmon,Celebrations,32,{L},0
Here Comes Team Rocket!,Trainer,Celebrations,31,0,(Item)
Dark Gyarados,Pokmon,Celebrations,30,{W},0
Imposter Professor Oak,Trainer,Celebrations,29,0,(Item)
Charizard,Pokmon,Celebrations,27,{R},0
Venusaur,Pokmon,Celebrations,28,{G},0
Blastoise,Pokmon,Celebrations,26,{W},0
Mew,Pokmon,Celebrations,25,{P},0
Professors Research,Trainer,Celebrations,24,0,Supporter
Professors Research,Trainer,Celebrations,23,0,Supporter
Lugia,Pokmon,Celebrations,22,{C},0
Solgaleo,Pokmon,Celebrations,21,{M},0
Dialga,Pokmon,Celebrations,20,{M},0
Yveltal,Pokmon,Celebrations,19,{D},0
Zamazenta V,Pokmon,Celebrations,18,{F},0
Groudon,Pokmon,Celebrations,17,{F},0
Zacian V,Pokmon,Celebrations,16,{P},0
Lunala,Pokmon,Celebrations,15,{P},0
Cosmoem,Pokmon,Celebrations,14,{P},0
Cosmog,Pokmon,Celebrations,13,{P},0
Xerneas,Pokmon,Celebrations,12,{P},0
Mew,Pokmon,Celebrations,11,{P},0
Zekrom,Pokmon,Celebrations,10,{L},0
Surfing Pikachu VMAX,Pokmon,Celebrations,9,{L},0
Surfing Pikachu V,Pokmon,Celebrations,8,{L},0
Flying Pikachu VMAX,Pokmon,Celebrations,7,{L},0
Flying Pikachu V,Pokmon,Celebrations,6,{L},0
Pikachu,Pokmon,Celebrations,5,{L},0
Palkia,Pokmon,Celebrations,4,{W},0
Kyogre,Pokmon,Celebrations,3,{W},0
Reshiram,Pokmon,Celebrations,2,{R},0
Ho-oh,Pokmon,Celebrations,1,{R},0
Professor Burnet,Trainer,Sword & Shield Promos,167,0,Supporter
Zacian V-UNION,Pokmon,Sword & Shield Promos,166,{M},0
Zacian V-UNION,Pokmon,Sword & Shield Promos,165,{M},0
Zacian V-UNION,Pokmon,Sword & Shield Promos,164,{M},0
Zacian V-UNION,Pokmon,Sword & Shield Promos,163,{M},0
Mewtwo V-UNION,Pokmon,Sword & Shield Promos,162,{P},0
Mewtwo V-UNION,Pokmon,Sword & Shield Promos,161,{P},0
Mewtwo V-UNION,Pokmon,Sword & Shield Promos,160,{P},0
Mewtwo V-UNION,Pokmon,Sword & Shield Promos,159,{P},0
Greninja V-UNION,Pokmon,Sword & Shield Promos,158,{W},0
Greninja V-UNION,Pokmon,Sword & Shield Promos,157,{W},0
Greninja V-UNION,Pokmon,Sword & Shield Promos,156,{W},0
Greninja V-UNION,Pokmon,Sword & Shield Promos,155,{W},0
Sobble on the Ball,Pokmon,Pokmon Futsal Promos 2020,5,{W},0
Jolteon V,Pokmon,Sword & Shield Promos,151,{L},0
Vaporeon V,Pokmon,Sword & Shield Promos,150,{W},0
Flareon V,Pokmon,Sword & Shield Promos,149,{R},0
Metal Energy,Energy,Evolving Skies,237,{R},0
Darkness Energy,Energy,Evolving Skies,236,{R},0
Lightning Energy,Energy,Evolving Skies,235,{R},0
Turffield Stadium,Trainer,Evolving Skies,234,0,Stadium
Toy Catcher,Trainer,Evolving Skies,233,0,Item
Stormy Mountains,Trainer,Evolving Skies,232,0,Stadium
Full Face Guard,Trainer,Evolving Skies,231,0,Pokmon Tool
Crystal Cave,Trainer,Evolving Skies,230,0,Stadium
Boost Shake,Trainer,Evolving Skies,229,0,Item
Cresselia,Pokmon,Evolving Skies,228,{P},0
Inteleon,Pokmon,Evolving Skies,227,{W},0
Froslass,Pokmon,Evolving Skies,226,{W},0
Zinnias Resolve,Trainer,Evolving Skies,225,0,Supporter
Raihan,Trainer,Evolving Skies,224,0,Supporter
Gordie,Trainer,Evolving Skies,223,0,Supporter
Copycat,Trainer,Evolving Skies,222,0,Supporter
Aroma Lady,Trainer,Evolving Skies,221,0,Supporter
Duraludon VMAX,Pokmon,Evolving Skies,220,{N},0
Duraludon VMAX,Pokmon,Evolving Skies,219,{N},0
Rayquaza VMAX,Pokmon,Evolving Skies,218,{N},0
Rayquaza VMAX,Pokmon,Evolving Skies,217,{N},0
Garbodor VMAX,Pokmon,Evolving Skies,216,{D},0
Umbreon VMAX,Pokmon,Evolving Skies,215,{D},0
Umbreon VMAX,Pokmon,Evolving Skies,214,{D},0
Lycanroc VMAX,Pokmon,Evolving Skies,213,{F},0
Sylveon VMAX,Pokmon,Evolving Skies,212,{P},0
Sylveon VMAX,Pokmon,Evolving Skies,211,{P},0
Dracozolt VMAX,Pokmon,Evolving Skies,210,{L},0
Glaceon VMAX,Pokmon,Evolving Skies,209,{W},0
Glaceon VMAX,Pokmon,Evolving Skies,208,{W},0
Gyarados VMAX,Pokmon,Evolving Skies,207,{W},0
Trevenant VMAX,Pokmon,Evolving Skies,206,{G},0
Leafeon VMAX,Pokmon,Evolving Skies,205,{G},0
Leafeon VMAX,Pokmon,Evolving Skies,204,{G},0
Zinnias Resolve,Trainer,Evolving Skies,203,0,Supporter
Raihan,Trainer,Evolving Skies,202,0,Supporter
Gordie,Trainer,Evolving Skies,201,0,Supporter
Copycat,Trainer,Evolving Skies,200,0,Supporter
Aroma Lady,Trainer,Evolving Skies,199,0,Supporter
Duraludon V,Pokmon,Evolving Skies,198,{N},0
Duraludon V,Pokmon,Evolving Skies,197,{N},0
Noivern V,Pokmon,Evolving Skies,196,{N},0
Noivern V,Pokmon,Evolving Skies,195,{N},0
Rayquaza V,Pokmon,Evolving Skies,194,{N},0
Rayquaza V,Pokmon,Evolving Skies,193,{N},0
Dragonite V,Pokmon,Evolving Skies,192,{N},0
Dragonite V,Pokmon,Evolving Skies,191,{N},0
Garbodor V,Pokmon,Evolving Skies,190,{D},0
Umbreon V,Pokmon,Evolving Skies,189,{D},0
Umbreon V,Pokmon,Evolving Skies,188,{D},0
Lycanroc V,Pokmon,Evolving Skies,187,{F},0
Medicham V,Pokmon,Evolving Skies,186,{F},0
Medicham V,Pokmon,Evolving Skies,185,{F},0
Sylveon V,Pokmon,Evolving Skies,184,{P},0
Sylveon V,Pokmon,Evolving Skies,183,{P},0
Golurk V,Pokmon,Evolving Skies,182,{P},0
Golurk V,Pokmon,Evolving Skies,181,{P},0
Espeon V,Pokmon,Evolving Skies,180,{P},0
Espeon V,Pokmon,Evolving Skies,179,{P},0
Dracozolt V,Pokmon,Evolving Skies,178,{L},0
Jolteon V,Pokmon,Evolving Skies,177,{L},0
Arctovish V,Pokmon,Evolving Skies,176,{W},0
Glaceon V,Pokmon,Evolving Skies,175,{W},0
Glaceon V,Pokmon,Evolving Skies,174,{W},0
Suicune V,Pokmon,Evolving Skies,173,{W},0
Vaporeon V,Pokmon,Evolving Skies,172,{W},0
Gyarados V,Pokmon,Evolving Skies,171,{W},0
Volcarona V,Pokmon,Evolving Skies,170,{R},0
Flareon V,Pokmon,Evolving Skies,169,{R},0
Trevenant V,Pokmon,Evolving Skies,168,{G},0
Leafeon V,Pokmon,Evolving Skies,167,{G},0
Leafeon V,Pokmon,Evolving Skies,166,{G},0
Treasure Energy,Energy,Evolving Skies,165,{G},0
Zinnias Resolve,Trainer,Evolving Skies,164,0,Supporter
Toy Catcher,Trainer,Evolving Skies,163,0,Item
Switching Cups,Trainer,Evolving Skies,162,0,Item
Stormy Mountains,Trainer,Evolving Skies,161,0,Stadium
Spirit Mask,Trainer,Evolving Skies,160,0,Pokmon Tool
Snow Leaf Badge,Trainer,Evolving Skies,159,0,Pokmon Tool
Single Strike Scroll of the Fanged Dragon,Trainer,Evolving Skies,158,0,Pokmon Tool
Shopping Center,Trainer,Evolving Skies,157,0,Stadium
Rubber Gloves,Trainer,Evolving Skies,156,0,Pokmon Tool
Ribbon Badge,Trainer,Evolving Skies,155,0,Pokmon Tool
Rescue Carrier,Trainer,Evolving Skies,154,0,Item
Rapid Strike Scroll of the Flying Dragon,Trainer,Evolving Skies,153,0,Pokmon Tool
Raihan,Trainer,Evolving Skies,152,0,Supporter
Moon & Sun Badge,Trainer,Evolving Skies,151,0,Pokmon Tool
Lucky Ice Pop,Trainer,Evolving Skies,150,0,Item
Gordie,Trainer,Evolving Skies,149,0,Supporter
Full Face Guard,Trainer,Evolving Skies,148,0,Pokmon Tool
Elemental Badge,Trainer,Evolving Skies,147,0,Pokmon Tool
Dream Ball,Trainer,Evolving Skies,146,0,Item
Digging Gloves,Trainer,Evolving Skies,145,0,Pokmon Tool
Crystal Cave,Trainer,Evolving Skies,144,0,Stadium
Copycat,Trainer,Evolving Skies,143,0,Supporter
Boost Shake,Trainer,Evolving Skies,142,0,Item
Aroma Lady,Trainer,Evolving Skies,141,0,Supporter
Talonflame,Pokmon,Evolving Skies,140,{C},0
Fletchinder,Pokmon,Evolving Skies,139,{C},0
Fletchling,Pokmon,Evolving Skies,138,{C},0
Braviary,Pokmon,Evolving Skies,137,{C},0
Rufflet,Pokmon,Evolving Skies,136,{C},0
Stoutland,Pokmon,Evolving Skies,135,{C},0
Herdier,Pokmon,Evolving Skies,134,{C},0
Lillipup,Pokmon,Evolving Skies,133,{C},0
Swablu,Pokmon,Evolving Skies,132,{C},0
Slaking,Pokmon,Evolving Skies,131,{C},0
Vigoroth,Pokmon,Evolving Skies,130,{C},0
Umbreon,Pokmon,Sword & Shield Promos,129,{D},0
Slakoth,Pokmon,Evolving Skies,129,{C},0
Eiscue,Pokmon,Sword & Shield Promos,128,{W},0
Smeargle,Pokmon,Evolving Skies,128,{C},0
Eevee,Pokmon,Sword & Shield Promos,127,{C},0
Ursaring,Pokmon,Evolving Skies,127,{C},0
Galarian Slowpoke,Pokmon,Sword & Shield Promos,126,{P},0
Teddiursa,Pokmon,Evolving Skies,126,{C},0
Galarian Moltres,Pokmon,Sword & Shield Promos,125,{D},0
Eevee,Pokmon,Evolving Skies,125,{C},0
Galarian Zapdos,Pokmon,Sword & Shield Promos,124,{F},0
Regidrago,Pokmon,Evolving Skies,124,{N},0
Galarian Articuno,Pokmon,Sword & Shield Promos,123,{P},0
Duraludon VMAX,Pokmon,Evolving Skies,123,{N},0
Flaaffy,Pokmon,Sword & Shield Promos,122,{L},0
Duraludon V,Pokmon,Evolving Skies,122,{N},0
Appletun,Pokmon,Evolving Skies,121,{N},0
Flapple,Pokmon,Evolving Skies,120,{N},0
Drampa,Pokmon,Evolving Skies,119,{N},0
Zygarde,Pokmon,Evolving Skies,118,{N},0
Noivern V,Pokmon,Evolving Skies,117,{N},0
Kyurem,Pokmon,Evolving Skies,116,{N},0
Hydreigon,Pokmon,Evolving Skies,115,{N},0
Zweilous,Pokmon,Evolving Skies,114,{N},0
Deino,Pokmon,Evolving Skies,113,{N},0
Dialga,Pokmon,Evolving Skies,112,{N},0
Rayquaza VMAX,Pokmon,Evolving Skies,111,{N},0
Rayquaza V,Pokmon,Evolving Skies,110,{N},0
Salamence,Pokmon,Evolving Skies,109,{N},0
Shelgon,Pokmon,Evolving Skies,108,{N},0
Bagon,Pokmon,Evolving Skies,107,{N},0
Altaria,Pokmon,Evolving Skies,106,{N},0
Thievul,Pokmon,Evolving Skies,105,{D},0
Nickit,Pokmon,Evolving Skies,104,{D},0
Zoroark,Pokmon,Evolving Skies,103,{D},0
Zorua,Pokmon,Evolving Skies,102,{D},0
Garbodor VMAX,Pokmon,Evolving Skies,101,{D},0
Garbodor V,Pokmon,Evolving Skies,100,{D},0
Scrafty,Pokmon,Evolving Skies,99,{D},0
Scraggy,Pokmon,Evolving Skies,98,{D},0
Shiftry,Pokmon,Evolving Skies,97,{D},0
Nuzleaf,Pokmon,Evolving Skies,96,{D},0
Umbreon VMAX,Pokmon,Evolving Skies,95,{D},0
Umbreon V,Pokmon,Evolving Skies,94,{D},0
Galarian Moltres,Pokmon,Evolving Skies,93,{D},0
Lycanroc VMAX,Pokmon,Evolving Skies,92,{F},0
Lycanroc V,Pokmon,Evolving Skies,91,{F},0
Seismitoad,Pokmon,Evolving Skies,90,{F},0
Palpitoad,Pokmon,Evolving Skies,89,{F},0
Gigalith,Pokmon,Evolving Skies,88,{F},0
Boldore,Pokmon,Evolving Skies,87,{F},0
Roggenrola,Pokmon,Evolving Skies,86,{F},0
Hippowdon,Pokmon,Evolving Skies,85,{F},0
Hippopotas,Pokmon,Evolving Skies,84,{F},0
Medicham V,Pokmon,Evolving Skies,83,{F},0
Galarian Zapdos,Pokmon,Evolving Skies,82,{F},0
Hitmonchan,Pokmon,Evolving Skies,81,{F},0
Marshadow,Pokmon,Evolving Skies,80,{P},0
Ribombee,Pokmon,Evolving Skies,79,{P},0
Cutiefly,Pokmon,Evolving Skies,78,{P},0
Gourgeist,Pokmon,Evolving Skies,77,{P},0
Pumpkaboo,Pokmon,Evolving Skies,76,{P},0
Sylveon VMAX,Pokmon,Evolving Skies,75,{P},0
Sylveon V,Pokmon,Evolving Skies,74,{P},0
Florges,Pokmon,Evolving Skies,73,{P},0
Floette,Pokmon,Evolving Skies,72,{P},0
Flabb,Pokmon,Evolving Skies,71,{P},0
Golurk V,Pokmon,Evolving Skies,70,{P},0
Swoobat,Pokmon,Evolving Skies,69,{P},0
Woobat,Pokmon,Evolving Skies,68,{P},0
Sableye,Pokmon,Evolving Skies,67,{P},0
Wobbuffet,Pokmon,Evolving Skies,66,{P},0
Espeon VMAX,Pokmon,Evolving Skies,65,{P},0
Espeon V,Pokmon,Evolving Skies,64,{P},0
Galarian Articuno,Pokmon,Evolving Skies,63,{P},0
Hypno,Pokmon,Evolving Skies,62,{P},0
Drowzee,Pokmon,Evolving Skies,61,{P},0
Regieleki,Pokmon,Evolving Skies,60,{L},0
Dracozolt VMAX,Pokmon,Evolving Skies,59,{L},0
Dracozolt V,Pokmon,Evolving Skies,58,{L},0
Emolga,Pokmon,Evolving Skies,57,{L},0
Ampharos,Pokmon,Evolving Skies,56,{L},0
Flaaffy,Pokmon,Evolving Skies,55,{L},0
Mareep,Pokmon,Evolving Skies,54,{L},0
Lanturn,Pokmon,Evolving Skies,53,{L},0
Chinchou,Pokmon,Evolving Skies,52,{L},0
Jolteon VMAX,Pokmon,Evolving Skies,51,{L},0
Raichu,Pokmon,Evolving Skies,50,{L},0
Pikachu,Pokmon,Evolving Skies,49,{L},0
Arctovish V,Pokmon,Evolving Skies,48,{W},0
Eiscue,Pokmon,Evolving Skies,47,{W},0
Wishiwashi,Pokmon,Evolving Skies,46,{W},0
Avalugg,Pokmon,Evolving Skies,45,{W},0
Bergmite,Pokmon,Evolving Skies,44,{W},0
Cryogonal,Pokmon,Evolving Skies,43,{W},0
Tympole,Pokmon,Evolving Skies,42,{W},0
Glaceon VMAX,Pokmon,Evolving Skies,41,{W},0
Glaceon V,Pokmon,Evolving Skies,40,{W},0
Luvdisc,Pokmon,Evolving Skies,39,{W},0
Milotic,Pokmon,Evolving Skies,38,{W},0
Feebas,Pokmon,Evolving Skies,37,{W},0
Sharpedo,Pokmon,Evolving Skies,36,{W},0
Carvanha,Pokmon,Evolving Skies,35,{W},0
Ludicolo,Pokmon,Evolving Skies,34,{W},0
Lombre,Pokmon,Evolving Skies,33,{W},0
Lotad,Pokmon,Evolving Skies,32,{W},0
Suicune V,Pokmon,Evolving Skies,31,{W},0
Vaporeon VMAX,Pokmon,Evolving Skies,30,{W},0
Gyarados VMAX,Pokmon,Evolving Skies,29,{W},0
Gyarados V,Pokmon,Evolving Skies,28,{W},0
Tentacruel,Pokmon,Evolving Skies,27,{W},0
Tentacool,Pokmon,Evolving Skies,26,{W},0
Golduck,Pokmon,Evolving Skies,25,{W},0
Psyduck,Pokmon,Evolving Skies,24,{W},0
Pyroar,Pokmon,Evolving Skies,23,{R},0
Litleo,Pokmon,Evolving Skies,22,{R},0
Volcarona V,Pokmon,Evolving Skies,21,{R},0
Victini,Pokmon,Evolving Skies,20,{R},0
Entei,Pokmon,Evolving Skies,19,{R},0
Flareon VMAX,Pokmon,Evolving Skies,18,{R},0
Applin,Pokmon,Evolving Skies,17,{G},0
Eldegoss,Pokmon,Evolving Skies,16,{G},0
Gossifleur,Pokmon,Evolving Skies,15,{G},0
Trevenant VMAX,Pokmon,Evolving Skies,14,{G},0
Trevenant V,Pokmon,Evolving Skies,13,{G},0
Crustle,Pokmon,Evolving Skies,12,{G},0
Dwebble,Pokmon,Evolving Skies,11,{G},0
Lilligant,Pokmon,Evolving Skies,10,{G},0
Petilil,Pokmon,Evolving Skies,9,{G},0
Leafeon VMAX,Pokmon,Evolving Skies,8,{G},0
Leafeon V,Pokmon,Evolving Skies,7,{G},0
Tropius,Pokmon,Evolving Skies,6,{G},0
Seedot,Pokmon,Evolving Skies,5,{G},0
Jumpluff,Pokmon,Evolving Skies,4,{G},0
Skiploom,Pokmon,Evolving Skies,3,{G},0
Hoppip,Pokmon,Evolving Skies,2,{G},0
Pinsir,Pokmon,Evolving Skies,1,{G},0
Special Delivery Bidoof,Pokmon,Sword & Shield Promos,177,{C},0
Sabrina & Brycen,Trainer,Sun & Moon Promos,249,0,Supporter
Mismagius,Pokmon,Sun & Moon Promos,248,{P},0
Shadow Rider Calyrex V,Pokmon,Sword & Shield Promos,131,{P},0
Ice Rider Calyrex V,Pokmon,Sword & Shield Promos,130,{W},0
Marnie,Trainer,Sword & Shield Promos,121,0,Supporter
Marnie,Trainer,Sword & Shield Promos,120,0,Supporter
Crobat V,Pokmon,Sword & Shield Promos,110,{D},0
Fighting Energy,Energy,Chilling Reign,233,{D},0
Psychic Energy,Energy,Chilling Reign,232,{D},0
Water Energy,Energy,Chilling Reign,231,{D},0
Welcoming Lantern,Trainer,Chilling Reign,230,0,Item
Urn of Vitality,Trainer,Chilling Reign,229,0,Item
Rugged Helmet,Trainer,Chilling Reign,228,0,Pokmon Tool
Fog Crystal,Trainer,Chilling Reign,227,0,Item
Fan of Waves,Trainer,Chilling Reign,226,0,Item
Echoing Horn,Trainer,Chilling Reign,225,0,Item
Snorlax,Pokmon,Chilling Reign,224,{C},0
Bronzong,Pokmon,Chilling Reign,223,{M},0
Electrode,Pokmon,Chilling Reign,222,{L},0
Siebold,Trainer,Chilling Reign,221,0,Supporter
Peony,Trainer,Chilling Reign,220,0,Supporter
Peonia,Trainer,Chilling Reign,219,0,Supporter
Melony,Trainer,Chilling Reign,218,0,Supporter
Klara,Trainer,Chilling Reign,217,0,Supporter
Karens Conviction,Trainer,Chilling Reign,216,0,Supporter
Flannery,Trainer,Chilling Reign,215,0,Supporter
Doctor,Trainer,Chilling Reign,214,0,Supporter
Caitlin,Trainer,Chilling Reign,213,0,Supporter
Brawly,Trainer,Chilling Reign,212,0,Supporter
Avery,Trainer,Chilling Reign,211,0,Supporter
Agatha,Trainer,Chilling Reign,210,0,Supporter
Tornadus VMAX,Pokmon,Chilling Reign,209,{C},0
